32.791409986062,-116.3857536942319,Posta Creek, La,0
32.6089271256052,-116.4843989191333,Campo Creek,0
32.8115882803048,-116.7297282290088,Sweetwater River,0
32.9696004416972,-116.7395422617977,San Diego River,1
32.59385183490446,-117.1146385298958,Otay River,0
32.61080364112866,-116.9257643076223,Otay River,0
32.62459519997864,-116.8963600804424,Jamul Creek,1
32.62803123955722,-116.8979057195071,Jamul Creek,1
32.67914539312212,-116.670579265962,Cottonwood Creek,0
32.68559700667824,-116.5473924701995,Cottonwood Creek,0
32.69210691618112,-117.0081533769472,Sweetwater River,0
32.72961390421266,-116.5415249287811,Morena Creek,0
32.73667519476905,-116.5423300800444,Long Valley,2
32.74007075911883,-116.563161196371,Morena Creek,1
32.74049211768736,-116.9281827947216,Sweetwater River,0
32.78190940676601,-116.7935134380639,Sweetwater River,0
32.82947994606811,-116.9842655088564,Forester Creek,1
32.83293833363166,-116.5468985598055,Pine Valley Creek,1
32.83803507542222,-116.5382892096243,Pine Valley Creek,1
32.88559101846749,-116.8091270484991,San Diego River,0
32.91233781582344,-116.9251470037906,San Vincente Creek,0
32.95066622238636,-117.0509325897988,Surr Creek,0
32.98984766411609,-116.586887671418,Boulder Creek,0
33.48585249478,-117.2675072974494,South Fork De Luz Creek,2
33.00246244902738,-117.1152421819275,Lusardi Creek,0
33.258598872338,-116.7992659962475,Wigham Creek,0
33.2034528283014,-117.3048672629067,Loma Alta Creek,1
33.3130496900637,-117.0032330440752,San Luis Rey River,1
33.3232126677009,-116.7963068957975,West Fork San Luis Rey River,2
33.3698944235373,-117.0806431514721,Pala Creek,0
33.4498364516522,-117.4223357278429,North Fork San Onofre Canyon,0
33.04516408611623,-117.128777113894,San Dieguito River,0
33.4605371418446,-117.289277753123,South Fork De Luz Creek,0
33.5930678468799,-117.4762190203322,San Juan Creek,0
33.6827947119315,-117.5160488517553,Holy Jim Creek,0
33.6934382464322,-117.5142478273823,Holy Jim Creek,0
33.07280480307241,-117.1629119267836,Escondido Creek,0
33.09394408381072,-116.9410664793711,Santa Ysabel Creek,1
33.10933814157199,-117.2088991364465,San Marcos Creek,0
33.11820050202595,-116.7864823380072,Santa Ysabel Creek,0
33.12701903228417,-116.8036928540409,Black Canyon Creek,1
33.14128346650151,-116.957493865357,Rockwood Canyon,1
33.14786603352232,-116.9589496329902,Rockwood Canyon,1
33.16775479329846,-117.0046676198904,Escondido Creek,0
33.17250103723644,-116.7872824076333,Scholder Creek,2
33.17909984444597,-117.3404945454904,Buena Vista Creek,1
33.20592189742803,-117.2851516858404,Loma Alta Creek,1
33.24039333904776,-117.3225610964723,San Luis Rey River,1
33.24195130374771,-116.7618837458506,San Luis Rey River,0
33.24992757060294,-116.7888763127351,San Luis Rey River,3
33.25060392898202,-117.2989837401479,San Luis Rey River,1
33.25835495445801,-117.2619314836302,San Luis Rey River,1
